ID,Category,Meal,Dish,Description,Calories,Protein,Carbs,Fats,Fiber
374,Non-Vegetarian,Dinner,Mutton Soup,Mutton Soup is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,601,12.5,44.9,11.6,5.4
375,Non-Vegetarian,Evening Snack,Chicken Kebab (small portion),Chicken Kebab (small portion) is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,259,11.6,50.4,14.8,10.3
376,Non-Vegetarian,Mid Morning Snack,Apple,Apple is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,233,12.6,24.2,16.1,3.5
377,Non-Vegetarian,Evening Snack,Chicken Clear Soup,Chicken Clear Soup is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,263,5.6,71.2,12.1,11.6
378,Non-Vegetarian,Dinner,Chicken Salad,Chicken Salad is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,326,5.1,60.2,17.5,13.6
379,Non-Vegetarian,Evening Snack,Chicken Clear Soup,Chicken Clear Soup is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,103,27.0,31.7,9.8,10.9
380,Non-Vegetarian,Mid Morning Snack,Buttermilk,Buttermilk is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,188,14.1,66.5,12.8,4.2
381,Non-Vegetarian,Breakfast,Poha,Poha is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,495,33.9,27.3,7.7,3.6
382,Non-Vegetarian,Lunch,Mutton Curry with Rice,Mutton Curry with Rice is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,335,29.8,29.7,12.9,5.2
383,Non-Vegetarian,Dinner,Tandoori Chicken,Tandoori Chicken is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,526,12.2,45.5,14.8,11.9
384,Non-Vegetarian,Evening Snack,Chicken Kebab (small portion),Chicken Kebab (small portion) is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,233,20.2,47.5,18.7,5.1
385,Non-Vegetarian,Evening Snack,Chicken Clear Soup,Chicken Clear Soup is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,219,16.0,25.6,23.8,7.3
386,Non-Vegetarian,Dinner,Chicken Kebab,Chicken Kebab is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,590,5.8,36.5,12.2,14.7
387,Non-Vegetarian,Dinner,Mutton Soup,Mutton Soup is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,498,6.2,23.2,9.1,6.1
388,Non-Vegetarian,Evening Snack,Chicken Clear Soup,Chicken Clear Soup is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,144,30.2,47.5,14.5,13.5
389,Non-Vegetarian,Dinner,Chicken Kebab,Chicken Kebab is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,494,15.9,68.1,16.7,13.7
390,Non-Vegetarian,Evening Snack,Grilled Chicken (small),Grilled Chicken (small) is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,214,22.5,44.1,14.5,11.7
391,Non-Vegetarian,Breakfast,Poha,Poha is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,315,27.1,66.0,15.4,10.9
392,Non-Vegetarian,Dinner,Light Butter Chicken with Roti,Light Butter Chicken with Roti is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,553,23.3,49.0,9.5,10.2
393,Non-Vegetarian,Breakfast,Dosa,Dosa is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,413,13.7,52.2,6.4,5.4
394,Non-Vegetarian,Evening Snack,Grilled Chicken (small),Grilled Chicken (small) is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,157,25.4,59.9,8.0,4.5
395,Non-Vegetarian,Breakfast,Dosa,Dosa is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,507,16.7,56.8,10.5,4.2
396,Non-Vegetarian,Dinner,Light Butter Chicken with Roti,Light Butter Chicken with Roti is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,370,18.6,72.0,18.4,12.9
397,Non-Vegetarian,Dinner,Grilled Fish,Grilled Fish is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,635,17.2,27.8,14.1,7.1
398,Non-Vegetarian,Lunch,Butter Chicken with Rice,Butter Chicken with Rice is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,430,23.4,55.7,11.4,13.9
399,Non-Vegetarian,Evening Snack,Chicken Kebab (small portion),Chicken Kebab (small portion) is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,123,30.9,53.2,16.5,5.9
400,Non-Vegetarian,Breakfast,Vegetable Dalia,Vegetable Dalia is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,610,21.8,34.2,16.1,8.2
401,Vegan,Dinner,Veg Stir Fry,Veg Stir Fry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,483,10.5,73.8,24.1,3.2
402,Vegan,Breakfast,Fruit Bowl,Fruit Bowl is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,364,25.8,22.1,10.1,5.8
403,Vegan,Evening Snack,Peanuts,Peanuts is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,171,11.8,36.6,14.3,6.9
404,Vegan,Mid Morning Snack,Coconut Water,Coconut Water is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,121,10.1,58.4,20.4,14.4
405,Vegan,Dinner,Veg Stir Fry,Veg Stir Fry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,309,14.9,25.7,23.5,7.5
406,Vegan,Dinner,Veg Stir Fry,Veg Stir Fry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,611,5.1,40.8,17.0,7.9
407,Vegan,Dinner,Tofu Curry,Tofu Curry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,301,31.8,65.8,18.7,7.2
408,Vegan,Evening Snack,Veg Sandwich,Veg Sandwich is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,259,20.6,56.1,12.2,10.2
409,Vegan,Evening Snack,Peanuts,Peanuts is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,268,10.3,62.2,20.9,9.5
410,Vegan,Breakfast,Oats Almond Milk,Oats Almond Milk is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,496,19.3,59.1,8.2,7.3
411,Vegan,Dinner,Veg Stir Fry,Veg Stir Fry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,543,31.6,62.2,18.5,8.1
412,Vegan,Lunch,Chole Roti,Chole Roti is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,374,20.1,56.1,8.1,4.1
413,Vegan,Breakfast,Fruit Bowl,Fruit Bowl is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,561,20.5,25.8,8.2,11.7
414,Vegan,Lunch,Chole Roti,Chole Roti is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,437,8.0,24.1,10.4,12.1
415,Vegan,Mid Morning Snack,Fruit Bowl,Fruit Bowl is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,116,20.7,29.2,21.6,6.4
416,Vegan,Breakfast,Sprouts Salad,Sprouts Salad is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,301,16.1,26.3,19.7,12.8
417,Vegan,Mid Morning Snack,Coconut Water,Coconut Water is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,174,33.4,41.7,24.0,5.4
418,Vegan,Lunch,Chole Roti,Chole Roti is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,490,8.4,38.9,22.8,14.5
419,Vegan,Lunch,Rajma Rice,Rajma Rice is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,531,17.7,67.9,18.0,9.3
420,Vegan,Breakfast,Oats Almond Milk,Oats Almond Milk is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,538,27.7,62.5,5.7,8.1
421,Vegan,Dinner,Tofu Curry,Tofu Curry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,540,14.7,47.3,18.7,11.0
422,Vegan,Mid Morning Snack,Roasted Peanuts,Roasted Peanuts is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,255,15.3,55.6,17.9,8.7
423,Vegan,Mid Morning Snack,Coconut Water,Coconut Water is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,157,18.9,24.0,15.6,7.5
424,Vegan,Lunch,Chole Roti,Chole Roti is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,407,23.2,33.7,14.7,3.5
425,Vegan,Mid Morning Snack,Roasted Peanuts,Roasted Peanuts is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,154,30.7,75.0,17.0,10.8
426,Vegan,Lunch,Rajma Rice,Rajma Rice is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,468,30.0,68.1,6.3,6.8
427,Vegan,Lunch,Veg Khichdi,Veg Khichdi is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,627,8.6,29.0,17.5,12.8
428,Vegan,Evening Snack,Veg Sandwich,Veg Sandwich is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,189,12.4,45.4,13.3,3.9
429,Vegan,Lunch,Veg Khichdi,Veg Khichdi is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,646,31.1,47.3,16.7,5.8
430,Vegan,Breakfast,Oats Almond Milk,Oats Almond Milk is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,528,14.7,46.5,12.4,7.5
431,Vegan,Evening Snack,Veg Sandwich,Veg Sandwich is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,239,21.5,41.2,24.9,14.4
432,Vegan,Evening Snack,Roasted Makhana,Roasted Makhana is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,257,18.5,27.2,12.2,13.0
433,Vegan,Evening Snack,Veg Sandwich,Veg Sandwich is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,155,10.4,61.6,22.6,11.3
434,Vegan,Mid Morning Snack,Coconut Water,Coconut Water is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,266,30.1,40.5,20.8,8.1
435,Vegan,Breakfast,Fruit Bowl,Fruit Bowl is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,597,28.8,54.0,9.4,13.3
436,Vegan,Evening Snack,Peanuts,Peanuts is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,272,31.7,33.3,18.4,12.7
437,Vegan,Mid Morning Snack,Coconut Water,Coconut Water is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,119,21.0,56.7,22.4,12.3
438,Vegan,Dinner,Veg Stir Fry,Veg Stir Fry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,616,20.6,31.4,9.6,9.5
439,Vegan,Breakfast,Sprouts Salad,Sprouts Salad is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,307,6.2,54.1,19.0,12.3
440,Vegan,Breakfast,Sprouts Salad,Sprouts Salad is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,530,9.7,30.0,7.2,5.4
441,Vegan,Mid Morning Snack,Fruit Bowl,Fruit Bowl is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,136,28.5,42.2,24.0,14.9
442,Vegan,Evening Snack,Roasted Makhana,Roasted Makhana is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,213,25.5,63.2,15.7,3.7
443,Vegan,Breakfast,Sprouts Salad,Sprouts Salad is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,453,28.5,36.4,14.3,4.8
444,Vegan,Dinner,Tofu Curry,Tofu Curry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,526,11.6,66.7,19.3,10.2
445,Vegan,Mid Morning Snack,Coconut Water,Coconut Water is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,225,33.3,72.8,18.8,11.7
446,Vegan,Lunch,Chole Roti,Chole Roti is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,477,9.0,64.7,19.5,13.1
447,Vegan,Evening Snack,Peanuts,Peanuts is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,140,28.1,58.7,12.7,9.8
448,Vegan,Evening Snack,Roasted Makhana,Roasted Makhana is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,173,11.9,58.4,23.0,12.6
449,Vegan,Lunch,Rajma Rice,Rajma Rice is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,597,20.0,33.2,6.4,8.6
450,Vegan,Mid Morning Snack,Fruit Bowl,Fruit Bowl is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,120,20.3,44.6,22.9,4.3
451,Vegan,Evening Snack,Veg Sandwich,Veg Sandwich is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,278,10.0,46.6,6.2,14.0
452,Vegan,Mid Morning Snack,Coconut Water,Coconut Water is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,103,15.1,67.5,22.7,3.2
453,Vegan,Dinner,Tofu Curry,Tofu Curry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,328,13.7,56.3,6.1,5.6
454,Vegan,Mid Morning Snack,Coconut Water,Coconut Water is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,219,28.1,30.6,17.5,7.0
455,Vegan,Mid Morning Snack,Fruit Bowl,Fruit Bowl is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,115,7.8,25.4,20.3,7.9
456,Vegan,Dinner,Veg Stir Fry,Veg Stir Fry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,594,32.3,37.2,22.4,13.5
457,Vegan,Evening Snack,Veg Sandwich,Veg Sandwich is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,217,20.4,61.9,14.2,14.4
458,Vegan,Breakfast,Oats Almond Milk,Oats Almond Milk is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,428,29.1,58.1,8.7,3.6
459,Vegan,Breakfast,Fruit Bowl,Fruit Bowl is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,335,13.3,71.4,6.5,5.0
460,Vegan,Lunch,Veg Khichdi,Veg Khichdi is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,462,13.6,26.8,11.6,5.7
461,Vegan,Mid Morning Snack,Roasted Peanuts,Roasted Peanuts is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,221,24.1,31.8,17.6,5.7
462,Vegan,Lunch,Veg Khichdi,Veg Khichdi is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,505,6.0,71.7,9.3,13.3
463,Vegan,Dinner,Tofu Curry,Tofu Curry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,587,29.6,29.3,18.9,13.4
464,Vegan,Evening Snack,Roasted Makhana,Roasted Makhana is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,137,5.5,72.7,12.2,8.3
465,Vegan,Mid Morning Snack,Fruit Bowl,Fruit Bowl is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,205,7.8,59.6,9.6,13.0
466,Vegan,Lunch,Veg Khichdi,Veg Khichdi is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,550,19.1,69.1,20.4,13.3
467,Vegan,Breakfast,Oats Almond Milk,Oats Almond Milk is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,358,34.7,26.8,20.5,3.9
468,Vegan,Mid Morning Snack,Fruit Bowl,Fruit Bowl is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,263,9.7,67.9,15.1,12.2
469,Vegan,Dinner,Tofu Curry,Tofu Curry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,559,15.3,64.1,7.8,5.5
470,Vegan,Mid Morning Snack,Coconut Water,Coconut Water is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,265,12.1,54.6,24.3,6.0
471,Vegan,Evening Snack,Veg Sandwich,Veg Sandwich is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,217,22.7,28.3,19.6,14.0
472,Vegan,Dinner,Tofu Curry,Tofu Curry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,548,7.1,51.6,12.9,13.7
473,Vegan,Breakfast,Oats Almond Milk,Oats Almond Milk is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,539,14.1,39.0,17.1,10.2
474,Vegan,Lunch,Rajma Rice,Rajma Rice is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,468,28.7,56.4,17.9,3.5
475,Vegan,Lunch,Chole Roti,Chole Roti is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,632,15.0,59.8,7.6,10.6
476,Vegan,Dinner,Tofu Curry,Tofu Curry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,593,25.3,47.8,8.6,6.9
477,Vegan,Dinner,Veg Stir Fry,Veg Stir Fry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,383,31.5,59.0,6.5,9.7
478,Vegan,Lunch,Chole Roti,Chole Roti is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,458,27.8,31.5,18.7,3.5
479,Vegan,Evening Snack,Veg Sandwich,Veg Sandwich is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,161,17.7,34.5,17.3,4.1
480,Vegan,Breakfast,Sprouts Salad,Sprouts Salad is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,486,32.1,30.4,13.8,8.1
481,Vegan,Lunch,Rajma Rice,Rajma Rice is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,467,30.2,32.9,22.1,9.7
482,Vegan,Evening Snack,Roasted Makhana,Roasted Makhana is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,226,7.6,45.0,16.8,3.6
483,Vegan,Mid Morning Snack,Roasted Peanuts,Roasted Peanuts is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,254,8.3,63.8,10.1,11.8
484,Vegan,Dinner,Tofu Curry,Tofu Curry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,643,24.2,29.1,12.8,11.8
485,Vegan,Lunch,Rajma Rice,Rajma Rice is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,642,33.8,45.2,10.3,5.3
486,Vegan,Dinner,Veg Stir Fry,Veg Stir Fry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,423,24.2,37.9,7.5,8.8
487,Vegan,Dinner,Tofu Curry,Tofu Curry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,315,15.4,24.2,16.8,9.4
488,Vegan,Evening Snack,Roasted Makhana,Roasted Makhana is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,251,30.8,74.6,17.7,5.8
489,Vegan,Breakfast,Fruit Bowl,Fruit Bowl is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,420,19.0,20.3,7.0,8.7
490,Vegan,Mid Morning Snack,Coconut Water,Coconut Water is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,177,33.2,73.0,5.4,9.1
491,Vegan,Dinner,Veg Stir Fry,Veg Stir Fry is a dinner meal prepared in an Indian style with balanced nutrition and moderate oil usage.,563,16.6,74.1,23.2,3.1
492,Vegan,Evening Snack,Veg Sandwich,Veg Sandwich is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,229,11.8,47.7,8.9,4.0
493,Vegan,Breakfast,Sprouts Salad,Sprouts Salad is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,376,10.4,69.9,6.7,13.1
494,Vegan,Mid Morning Snack,Fruit Bowl,Fruit Bowl is a mid morning snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,254,26.5,47.1,23.0,7.3
495,Vegan,Lunch,Rajma Rice,Rajma Rice is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,600,27.4,38.4,6.1,13.3
496,Vegan,Evening Snack,Veg Sandwich,Veg Sandwich is a evening snack meal prepared in an Indian style with balanced nutrition and moderate oil usage.,140,19.8,53.3,20.8,13.3
497,Vegan,Lunch,Veg Khichdi,Veg Khichdi is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,468,21.1,49.8,21.2,11.4
498,Vegan,Lunch,Rajma Rice,Rajma Rice is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,315,12.8,64.7,5.7,6.7
499,Vegan,Breakfast,Sprouts Salad,Sprouts Salad is a breakfast meal prepared in an Indian style with balanced nutrition and moderate oil usage.,335,32.0,40.6,19.0,6.1
500,Vegan,Lunch,Veg Khichdi,Veg Khichdi is a lunch meal prepared in an Indian style with balanced nutrition and moderate oil usage.,573,16.4,45.6,12.9,13.0
